"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Apr 02 21:40:43 GMT 2023","Sun Apr 02 21:40:43 GMT 2023","0","test","conduit_test","TestConduit","","","test_cookies_accept",""
"broken","Sun Apr 02 21:40:46 GMT 2023","Sun Apr 02 21:40:46 GMT 2023","0","test","conduit_test","TestConduit","","","test_sign_up",""
