"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 02 22:01:43 GMT 2023","Sun Apr 02 22:01:44 GMT 2023","707","test","conduit_test","TestConduit","","","test_sign_up",""
"passed","Sun Apr 02 22:01:41 GMT 2023","Sun Apr 02 22:01:42 GMT 2023","312","test","conduit_test","TestConduit","","","test_cookies_accept",""
